genus_correct,species_epithet,taxon_authorship,latitude,longitude,section,reference,genus,comment,state,sample,lithostratigraphy,biostratigraphy,age,cm_from_kpg_lower,cm_from_kpg_upper,frequency,genus_temp_comment,section_comment,palaeolat,genus_syn,species_syn,pre,boundary,post,lat_bin,age_bin
Libopollis,jarzenii,Farabee et al. 1984,46.466944,-104.007778,Terry’s Fort Union Dinosaur,Nichols and Johnson 2002,Libopollis,,North Dakota,D9090-B,Fort Union Fm.,,Cretaceous,-260.5,-250.5,x,,only angiosperms,52.6388,Libopollis,jarzenii,TRUE,FALSE,FALSE,1,1
Libopollis,jarzenii,Farabee et al. 1984,46.466944,-104.007778,Terry’s Fort Union Dinosaur,Nichols and Johnson 2002,Libopollis,,North Dakota,D9090-C,Fort Union Fm.,,Cretaceous,-240.5,-235.5,x,,only angiosperms,52.6388,Libopollis,jarzenii,TRUE,FALSE,FALSE,1,1
Libopollis,jarzenii,Farabee et al. 1984,46.466944,-104.007778,Terry’s Fort Union Dinosaur,Nichols and Johnson 2002,Libopollis,,North Dakota,D9090-D,Fort Union Fm.,,Cretaceous,-217.5,-212.5,x,,only angiosperms,52.6388,Libopollis,jarzenii,TRUE,FALSE,FALSE,1,1
Libopollis,jarzenii,Farabee et al. 1984,46.466944,-104.007778,Terry’s Fort Union Dinosaur,Nichols and Johnson 2002,Libopollis,,North Dakota,D9090-E,Fort Union Fm.,,Cretaceous,-185.5,-180.5,x,,only angiosperms,52.6388,Libopollis,jarzenii,TRUE,FALSE,FALSE,1,1
Libopollis,jarzenii,Farabee et al. 1984,46.466944,-104.007778,Terry’s Fort Union Dinosaur,Nichols and Johnson 2002,Libopollis,,North Dakota,D9090-F,Fort Union Fm.,,Cretaceous,-172.5,-169.5,x,,only angiosperms,52.6388,Libopollis,jarzenii,TRUE,FALSE,FALSE,1,1
Libopollis,jarzenii,Farabee et al. 1984,46.466944,-104.007778,Terry’s Fort Union Dinosaur,Nichols and Johnson 2002,Libopollis,,North Dakota,D9090-G,Fort Union Fm.,,Cretaceous,-161.5,-157.5,x,,only angiosperms,52.6388,Libopollis,jarzenii,TRUE,FALSE,FALSE,1,1
Libopollis,jarzenii,Farabee et al. 1984,46.466944,-104.007778,Terry’s Fort Union Dinosaur,Nichols and Johnson 2002,Libopollis,,North Dakota,D9090-H,Fort Union Fm.,,Cretaceous,-148.5,-146.5,x,,only angiosperms,52.6388,Libopollis,jarzenii,TRUE,FALSE,FALSE,1,1
Libopollis,jarzenii,Farabee et al. 1984,46.466944,-104.007778,Terry’s Fort Union Dinosaur,Nichols and Johnson 2002,Libopollis,,North Dakota,D9090-P,Fort Union Fm.,,Cretaceous,-10.5,-2.5,x,,only angiosperms,52.6388,Libopollis,jarzenii,TRUE,FALSE,FALSE,1,1
Libopollis,jarzenii,Farabee et al. 1984,46.458611,-103.989444,Vertical Doug,Nichols and Johnson 2002,Libopollis,,North Dakota,D9132-I,Fort Union Fm.,,Cretaceous,-72.5,-68.5,x,,only angiosperms,52.6262,Libopollis,jarzenii,TRUE,FALSE,FALSE,1,1
Libopollis,jarzenii,Farabee et al. 1984,46.458611,-103.989444,Vertical Doug,Nichols and Johnson 2002,Libopollis,,North Dakota,D9132-J,Fort Union Fm.,,Cretaceous,-37.5,-31.5,x,,only angiosperms,52.6262,Libopollis,jarzenii,TRUE,FALSE,FALSE,1,1
Liliacidites,altimurus,,46.344806,-103.875917,#156,Bercovici et al. 2009,Liliacidites,,North Dakota,156FU1 presence,Fort Union Fm.,,Cretaceous,-23,-23,x,,coordinates approximated,52.4904,Liliacidites,altimurus,TRUE,FALSE,FALSE,1,1
Liliacidites,altimurus,,46.321556,-103.853611,#168,Bercovici et al. 2009,Liliacidites,,North Dakota,168HC11,Hell Creek Fm.,,Cretaceous,-420,-420,1,,coordinates approximated,52.4633,Liliacidites,altimurus,TRUE,FALSE,FALSE,1,1
Liliacidites,altimurus,,46.321556,-103.853611,#168,Bercovici et al. 2009,Liliacidites,,North Dakota,168HC15,Hell Creek Fm.,,Cretaceous,-116,-116,1,,coordinates approximated,52.4633,Liliacidites,altimurus,TRUE,FALSE,FALSE,1,1
Liliacidites,altimurus,,46.344806,-103.875917,#170,Bercovici et al. 2009,Liliacidites,,North Dakota,170HC3 presence,Hell Creek Fm.,,Cretaceous,-100,-100,x,,coordinates approximated,52.4904,Liliacidites,altimurus,TRUE,FALSE,FALSE,1,1
Liliacidites,altimurus,,46.344806,-103.875917,#170,Bercovici et al. 2009,Liliacidites,,North Dakota,170HC4,Hell Creek Fm.,,Cretaceous,-151,-151,1,,coordinates approximated,52.4904,Liliacidites,altimurus,TRUE,FALSE,FALSE,1,1
Liliacidites,altimurus,,46.344806,-103.875917,#170,Bercovici et al. 2009,Liliacidites,,North Dakota,170HC4 presence,Hell Creek Fm.,,Cretaceous,-151,-151,x,,coordinates approximated,52.4904,Liliacidites,altimurus,TRUE,FALSE,FALSE,1,1
Liliacidites,altimurus,,46.344806,-103.875917,#170,Bercovici et al. 2009,Liliacidites,,North Dakota,170HC5,Hell Creek Fm.,,Cretaceous,-182,-182,1,,coordinates approximated,52.4904,Liliacidites,altimurus,TRUE,FALSE,FALSE,1,1
Liliacidites,altimurus,,46.344806,-103.875917,#170,Bercovici et al. 2009,Liliacidites,,North Dakota,170HC5 presence,Hell Creek Fm.,,Cretaceous,-182,-182,x,,coordinates approximated,52.4904,Liliacidites,altimurus,TRUE,FALSE,FALSE,1,1
Liliacidites,altimurus,,46.344806,-103.875917,#170,Bercovici et al. 2009,Liliacidites,,North Dakota,170HC6,Hell Creek Fm.,,Cretaceous,-495,-495,1,,coordinates approximated,52.4904,Liliacidites,altimurus,TRUE,FALSE,FALSE,1,1
Liliacidites,altimurus,,46.344806,-103.875917,#170,Bercovici et al. 2009,Liliacidites,,North Dakota,170HC6 presence,Hell Creek Fm.,,Cretaceous,-495,-495,x,,coordinates approximated,52.4904,Liliacidites,altimurus,TRUE,FALSE,FALSE,1,1
Liliacidites,altimurus,,46.025833,-103.875,#171,Bercovici et al. 2009,Liliacidites,,North Dakota,171HC2,Hell Creek Fm.,,Cretaceous,-17,-17,1,,coordinates from Mud Buttes,52.198,Liliacidites,altimurus,TRUE,FALSE,FALSE,1,1
Liliacidites,altimurus,,46.025833,-103.875,#171,Bercovici et al. 2009,Liliacidites,,North Dakota,171HC4,Hell Creek Fm.,,Cretaceous,-72,-72,6,,coordinates from Mud Buttes,52.198,Liliacidites,altimurus,TRUE,FALSE,FALSE,1,1
Liliacidites,altimurus,,46.025833,-103.875,#171,Bercovici et al. 2009,Liliacidites,,North Dakota,171HC7,Hell Creek Fm.,,Cretaceous,-286,-286,2,,coordinates from Mud Buttes,52.198,Liliacidites,altimurus,TRUE,FALSE,FALSE,1,1
Liliacidites,altimurus,,46.025833,-103.875,#171,Bercovici et al. 2009,Liliacidites,,North Dakota,171HC9,Hell Creek Fm.,,Cretaceous,-406,-406,4,,coordinates from Mud Buttes,52.198,Liliacidites,altimurus,TRUE,FALSE,FALSE,1,1
Liliacidites,altimurus,Leffingwell 1971,46.025833,-103.875,Mud Buttes,Nichols and Johnson 2002,Liliacidites,,North Dakota,D7672-BB,Hell Creek Fm.,,Cretaceous,-10,-8,x,,only angiosperms,52.198,Liliacidites,altimurus,TRUE,FALSE,FALSE,1,1
Liliacidites,altimurus,Leffingwell 1971,46.025833,-103.875,Mud Buttes,Nichols and Johnson 2002,Liliacidites,,North Dakota,D7672-D,Hell Creek Fm.,,Cretaceous,-1,-1,x,,only angiosperms,52.198,Liliacidites,altimurus,TRUE,FALSE,FALSE,1,1
Liliacidites,altimurus,Leffingwell 1971,46.459444,-103.982778,New Facet Boundary,Nichols and Johnson 2002,Liliacidites,,North Dakota,D9097-C,Fort Union Fm.,,Cretaceous,-50,-40,x,,,52.6245,Liliacidites,altimurus,TRUE,FALSE,FALSE,1,1
Liliacidites,altimurus,Leffingwell 1971,46.459444,-103.982778,New Facet Boundary,Nichols and Johnson 2002,Liliacidites,,North Dakota,D9135-B,Fort Union Fm.,,Cretaceous,-188,-183,x,,,52.6245,Liliacidites,altimurus,TRUE,FALSE,FALSE,1,1
Liliacidites,altimurus,Leffingwell 1971,46.459444,-103.982778,New Facet Boundary,Nichols and Johnson 2002,Liliacidites,,North Dakota,D9135-C,Fort Union Fm.,,Cretaceous,-140,-130,x,,,52.6245,Liliacidites,altimurus,TRUE,FALSE,FALSE,1,1
Liliacidites,altimurus,Leffingwell 1971,46.459444,-103.982778,New Facet Boundary,Nichols and Johnson 2002,Liliacidites,,North Dakota,D9135-D,Fort Union Fm.,,Cretaceous,-40,-30,x,,,52.6245,Liliacidites,altimurus,TRUE,FALSE,FALSE,1,1
Liliacidites,altimurus,Leffingwell 1971,46.384444,-103.951667,Pretty Butte North,Nichols and Johnson 2002,Liliacidites,,North Dakota,D8025-A,Hell Creek Fm.,,Cretaceous,-298.5,-293.5,x,,,52.5472,Liliacidites,altimurus,TRUE,FALSE,FALSE,1,1
Liliacidites,altimurus,Leffingwell 1971,46.384444,-103.951667,Pretty Butte North,Nichols and Johnson 2002,Liliacidites,,North Dakota,"D8025-B, -C",Hell Creek Fm.,,Cretaceous,-263.5,-253.5,x,,,52.5472,Liliacidites,altimurus,TRUE,FALSE,FALSE,1,1
Liliacidites,altimurus,Leffingwell 1971,46.384444,-103.951667,Pretty Butte North,Nichols and Johnson 2002,Liliacidites,,North Dakota,"D8025-D, -E",Hell Creek Fm./Fort Union Fm.,,Cretaceous,-253.5,-243.5,x,,,52.5472,Liliacidites,altimurus,TRUE,FALSE,FALSE,1,1
Liliacidites,altimurus,Leffingwell 1971,46.384444,-103.951667,Pretty Butte North,Nichols and Johnson 2002,Liliacidites,,North Dakota,D8025-F,Fort Union Fm.,,Cretaceous,-223.5,-218.5,x,,,52.5472,Liliacidites,altimurus,TRUE,FALSE,FALSE,1,1
Liliacidites,altimurus,Leffingwell 1971,46.384444,-103.951667,Pretty Butte North,Nichols and Johnson 2002,Liliacidites,,North Dakota,"D8025-G, -H",Fort Union Fm.,,Cretaceous,-198.5,-188.5,x,,,52.5472,Liliacidites,altimurus,TRUE,FALSE,FALSE,1,1
Liliacidites,altimurus,Leffingwell 1971,46.384444,-103.951667,Pretty Butte North,Nichols and Johnson 2002,Liliacidites,,North Dakota,"D8025-I, -J",Fort Union Fm.,,Cretaceous,-188.5,-178.5,x,,,52.5472,Liliacidites,altimurus,TRUE,FALSE,FALSE,1,1
Liliacidites,altimurus,Leffingwell 1971,46.149722,-103.810278,Sunset Butte,Nichols 2002,Liliacidites,,North Dakota,D7095,Hell Creek Fm.,,Cretaceous,-1450,-1450,x,,"same section as in Nichols and Johnson 2002, but all groups",52.2935,Liliacidites,altimurus,TRUE,FALSE,FALSE,1,1
Liliacidites,altimurus,Leffingwell 1971,46.149722,-103.810278,Sunset Butte,Nichols and Johnson 2002,Liliacidites,,North Dakota,D7095,Hell Creek Fm.,,Cretaceous,-1375,-1557,x,,only angiosperms,52.2935,Liliacidites,altimurus,TRUE,FALSE,FALSE,1,1
Liliacidites,altimurus,Leffingwell 1971,46.149722,-103.810278,Sunset Butte,Nichols and Johnson 2002,Liliacidites,,North Dakota,D9002-B,Hell Creek Fm.,,Cretaceous,-570,-570,x,,only angiosperms,52.2935,Liliacidites,altimurus,TRUE,FALSE,FALSE,1,1
Liliacidites,altimurus,Leffingwell 1971,46.149722,-103.810278,Sunset Butte,Nichols and Johnson 2002,Liliacidites,,North Dakota,D9004-A,Hell Creek Fm.,,Cretaceous,-720,-720,x,,only angiosperms,52.2935,Liliacidites,altimurus,TRUE,FALSE,FALSE,1,1
Liliacidites,altimurus,Leffingwell 1971,46.149722,-103.810278,Sunset Patch,Nichols 2002,Liliacidites,,North Dakota,D9002-B,Hell Creek Fm.,,Cretaceous,-550,-550,x,,coordinates from Sunset Butte,52.2935,Liliacidites,altimurus,TRUE,FALSE,FALSE,1,1
Liliacidites,altimurus,Leffingwell 1971,46.149722,-103.810278,Sunset Patch,Nichols 2002,Liliacidites,,North Dakota,D9004-A,Hell Creek Fm.,,Cretaceous,-700,-700,x,,coordinates from Sunset Butte,52.2935,Liliacidites,altimurus,TRUE,FALSE,FALSE,1,1
Liliacidites,altimurus,Leffingwell 1971,46.458611,-103.989444,Vertical Doug,Nichols and Johnson 2002,Liliacidites,,North Dakota,D9132-E,Fort Union Fm.,,Cretaceous,-158.5,-153.5,x,,only angiosperms,52.6262,Liliacidites,altimurus,TRUE,FALSE,FALSE,1,1
Liliacidites,altimurus,,46.344806,-103.875917,#156,Bercovici et al. 2009,Liliacidites,,North Dakota,156FU4 presence,Fort Union Fm.,,Tertiary,14,14,x,,coordinates approximated,52.4904,Liliacidites,altimurus,FALSE,FALSE,TRUE,1,3
Liliacidites,altimurus,,46.321556,-103.853611,#166,Bercovici et al. 2009,Liliacidites,,North Dakota,166FU12,Fort Union Fm.,,Tertiary,144,144,1,,coordinates approximated,52.4633,Liliacidites,altimurus,FALSE,FALSE,TRUE,1,3
Liliacidites,altimurus,,46.434806,-103.926111,John’s Nose #175,Bercovici et al. 2012,Liliacidites,,North Dakota,175FU8,Fort Union Fm.,,Paleogene,96,96,x,,,52.5867,Liliacidites,altimurus,FALSE,FALSE,TRUE,1,3
Liliacidites,complexus,,46.344806,-103.875917,#156,Bercovici et al. 2009,Liliacidites,,North Dakota,156FU2,Fort Union Fm.,,Cretaceous,-5,-5,2,,coordinates approximated,52.4904,Liliacidites,complexus,TRUE,FALSE,FALSE,1,1
Liliacidites,complexus,,46.321556,-103.853611,#166,Bercovici et al. 2009,Liliacidites,,North Dakota,166FU1,Fort Union Fm.,,Cretaceous,-30,-30,12,,coordinates approximated,52.4633,Liliacidites,complexus,TRUE,FALSE,FALSE,1,1
Liliacidites,complexus,,46.321556,-103.853611,#166,Bercovici et al. 2009,Liliacidites,,North Dakota,166FU2,Fort Union Fm.,,Cretaceous,-9,-9,1,,coordinates approximated,52.4633,Liliacidites,complexus,TRUE,FALSE,FALSE,1,1
Liliacidites,complexus,,46.321556,-103.853611,#166,Bercovici et al. 2009,Liliacidites,,North Dakota,166HC1,Hell Creek Fm.,,Cretaceous,-74,-74,2,,coordinates approximated,52.4633,Liliacidites,complexus,TRUE,FALSE,FALSE,1,1
Liliacidites,complexus,,46.321556,-103.853611,#166,Bercovici et al. 2009,Liliacidites,,North Dakota,166HC5,Hell Creek Fm.,,Cretaceous,-249,-249,1,,coordinates approximated,52.4633,Liliacidites,complexus,TRUE,FALSE,FALSE,1,1
Liliacidites,complexus,,46.321556,-103.853611,#168,Bercovici et al. 2009,Liliacidites,,North Dakota,168HC11,Hell Creek Fm.,,Cretaceous,-420,-420,26,,coordinates approximated,52.4633,Liliacidites,complexus,TRUE,FALSE,FALSE,1,1
Liliacidites,complexus,,46.321556,-103.853611,#168,Bercovici et al. 2009,Liliacidites,,North Dakota,168HC13,Hell Creek Fm.,,Cretaceous,-330,-330,3,,coordinates approximated,52.4633,Liliacidites,complexus,TRUE,FALSE,FALSE,1,1
Liliacidites,complexus,,46.321556,-103.853611,#168,Bercovici et al. 2009,Liliacidites,,North Dakota,168HC15,Hell Creek Fm.,,Cretaceous,-116,-116,1,,coordinates approximated,52.4633,Liliacidites,complexus,TRUE,FALSE,FALSE,1,1
Liliacidites,complexus,,46.344806,-103.875917,#170,Bercovici et al. 2009,Liliacidites,,North Dakota,170HC1,Hell Creek Fm.,,Cretaceous,-61,-61,14,,coordinates approximated,52.4904,Liliacidites,complexus,TRUE,FALSE,FALSE,1,1
Liliacidites,complexus,,46.344806,-103.875917,#170,Bercovici et al. 2009,Liliacidites,,North Dakota,170HC1 presence,Hell Creek Fm.,,Cretaceous,-61,-61,x,,coordinates approximated,52.4904,Liliacidites,complexus,TRUE,FALSE,FALSE,1,1
Liliacidites,complexus,,46.344806,-103.875917,#170,Bercovici et al. 2009,Liliacidites,,North Dakota,170HC2,Hell Creek Fm.,,Cretaceous,-77,-77,13,,coordinates approximated,52.4904,Liliacidites,complexus,TRUE,FALSE,FALSE,1,1
Liliacidites,complexus,,46.344806,-103.875917,#170,Bercovici et al. 2009,Liliacidites,,North Dakota,170HC2 presence,Hell Creek Fm.,,Cretaceous,-77,-77,x,,coordinates approximated,52.4904,Liliacidites,complexus,TRUE,FALSE,FALSE,1,1
Liliacidites,complexus,,46.344806,-103.875917,#170,Bercovici et al. 2009,Liliacidites,,North Dakota,170HC3,Hell Creek Fm.,,Cretaceous,-100,-100,1,,coordinates approximated,52.4904,Liliacidites,complexus,TRUE,FALSE,FALSE,1,1
Liliacidites,complexus,,46.344806,-103.875917,#170,Bercovici et al. 2009,Liliacidites,,North Dakota,170HC3 presence,Hell Creek Fm.,,Cretaceous,-100,-100,x,,coordinates approximated,52.4904,Liliacidites,complexus,TRUE,FALSE,FALSE,1,1
Liliacidites,complexus,,46.344806,-103.875917,#170,Bercovici et al. 2009,Liliacidites,,North Dakota,170HC4,Hell Creek Fm.,,Cretaceous,-151,-151,3,,coordinates approximated,52.4904,Liliacidites,complexus,TRUE,FALSE,FALSE,1,1
Liliacidites,complexus,,46.344806,-103.875917,#170,Bercovici et al. 2009,Liliacidites,,North Dakota,170HC4 presence,Hell Creek Fm.,,Cretaceous,-151,-151,x,,coordinates approximated,52.4904,Liliacidites,complexus,TRUE,FALSE,FALSE,1,1
Liliacidites,complexus,,46.344806,-103.875917,#170,Bercovici et al. 2009,Liliacidites,,North Dakota,170HC5 presence,Hell Creek Fm.,,Cretaceous,-182,-182,x,,coordinates approximated,52.4904,Liliacidites,complexus,TRUE,FALSE,FALSE,1,1
Liliacidites,complexus,,46.344806,-103.875917,#170,Bercovici et al. 2009,Liliacidites,,North Dakota,170HC6,Hell Creek Fm.,,Cretaceous,-495,-495,15,,coordinates approximated,52.4904,Liliacidites,complexus,TRUE,FALSE,FALSE,1,1
Liliacidites,complexus,,46.344806,-103.875917,#170,Bercovici et al. 2009,Liliacidites,,North Dakota,170HC6 presence,Hell Creek Fm.,,Cretaceous,-495,-495,x,,coordinates approximated,52.4904,Liliacidites,complexus,TRUE,FALSE,FALSE,1,1
Liliacidites,complexus,,46.025833,-103.875,#171,Bercovici et al. 2009,Liliacidites,,North Dakota,171HC4,Hell Creek Fm.,,Cretaceous,-72,-72,4,,coordinates from Mud Buttes,52.198,Liliacidites,complexus,TRUE,FALSE,FALSE,1,1
Liliacidites,complexus,,46.025833,-103.875,#171,Bercovici et al. 2009,Liliacidites,,North Dakota,171HC5,Hell Creek Fm.,,Cretaceous,-139,-139,3,,coordinates from Mud Buttes,52.198,Liliacidites,complexus,TRUE,FALSE,FALSE,1,1
Liliacidites,complexus,,46.025833,-103.875,#171,Bercovici et al. 2009,Liliacidites,,North Dakota,171HC9,Hell Creek Fm.,,Cretaceous,-406,-406,3,,coordinates from Mud Buttes,52.198,Liliacidites,complexus,TRUE,FALSE,FALSE,1,1
Liliacidites,complexus,(Stanley 1965) Leffingwell 1971,46.44,-104.002778,Badland Draw,Nichols and Johnson 2002,Liliacidites,,North Dakota,D7670-A,Hell Creek Fm.,,Cretaceous,-157.5,-157.5,x,,only angiosperms,52.6127,Liliacidites,complexus,TRUE,FALSE,FALSE,1,1
Liliacidites,complexus,(Stanley 1965) Leffingwell 1971,46.44,-104.002778,Badland Draw,Nichols and Johnson 2002,Liliacidites,,North Dakota,D7790-A,Fort Union Fm.,,Cretaceous,-97.5,-97.5,x,,only angiosperms,52.6127,Liliacidites,complexus,TRUE,FALSE,FALSE,1,1
Liliacidites,complexus,(Stanley 1965) Leffingwell 1971,46.44,-104.002778,Badland Draw,Nichols and Johnson 2002,Liliacidites,,North Dakota,D9141-A,Fort Union Fm.,,Cretaceous,-87.5,-82.5,x,,only angiosperms,52.6127,Liliacidites,complexus,TRUE,FALSE,FALSE,1,1
Liliacidites,complexus,(Stanley 1965) Leffingwell 1971,46.44,-104.002778,Badland Draw,Nichols and Johnson 2002,Liliacidites,,North Dakota,D9141-B,Fort Union Fm.,,Cretaceous,-77.5,-72.5,x,,only angiosperms,52.6127,Liliacidites,complexus,TRUE,FALSE,FALSE,1,1
Liliacidites,complexus,(Stanley 1965) Leffingwell 1971,46.44,-104.002778,Badland Draw,Nichols and Johnson 2002,Liliacidites,,North Dakota,D9141-C,Fort Union Fm.,,Cretaceous,-32.5,-27.5,x,,only angiosperms,52.6127,Liliacidites,complexus,TRUE,FALSE,FALSE,1,1
Liliacidites,complexus,(Stanley 1965) Leffingwell 1971,46.391667,-103.961111,Big Boundary,Nichols and Johnson 2002,Liliacidites,,North Dakota,D8226-B,Hell Creek Fm.,,Cretaceous,-101,-96,x,,,52.5571,Liliacidites,complexus,TRUE,FALSE,FALSE,1,1
Liliacidites,complexus,(Stanley 1965) Leffingwell 1971,46.391667,-103.961111,Big Boundary,Nichols and Johnson 2002,Liliacidites,,North Dakota,D8226-C,Fort Union Fm.,,Cretaceous,-96,-91,x,,,52.5571,Liliacidites,complexus,TRUE,FALSE,FALSE,1,1
Liliacidites,complexus,(Stanley 1965) Leffingwell 1971,46.391667,-103.961111,Big Boundary,Nichols and Johnson 2002,Liliacidites,,North Dakota,"D8226-D, -E",Fort Union Fm.,,Cretaceous,-91,-81,x,,,52.5571,Liliacidites,complexus,TRUE,FALSE,FALSE,1,1
Liliacidites,complexus,(Stanley 1965) Leffingwell 1971,46.391667,-103.961111,Big Boundary,Nichols and Johnson 2002,Liliacidites,,North Dakota,"D8226-F, -G",Fort Union Fm.,,Cretaceous,-81,-71,x,,,52.5571,Liliacidites,complexus,TRUE,FALSE,FALSE,1,1
Liliacidites,complexus,(Stanley 1965) Leffingwell 1971,46.391667,-103.961111,Big Boundary,Nichols and Johnson 2002,Liliacidites,,North Dakota,"D8226-H, -I",Fort Union Fm.,,Cretaceous,-71,-61,x,,,52.5571,Liliacidites,complexus,TRUE,FALSE,FALSE,1,1
Liliacidites,complexus,(Stanley 1965) Leffingwell 1971,46.391667,-103.961111,Big Boundary,Nichols and Johnson 2002,Liliacidites,,North Dakota,"D8226-J, -K",Fort Union Fm.,,Cretaceous,-61,-51,x,,,52.5571,Liliacidites,complexus,TRUE,FALSE,FALSE,1,1
Liliacidites,complexus,(Stanley 1965) Leffingwell 1971,46.391667,-103.961111,Big Boundary,Nichols and Johnson 2002,Liliacidites,,North Dakota,"D8226-L, -M",Fort Union Fm.,,Cretaceous,-51,-41,x,,,52.5571,Liliacidites,complexus,TRUE,FALSE,FALSE,1,1
Liliacidites,complexus,(Stanley 1965) Leffingwell 1971,46.391667,-103.961111,Big Boundary,Nichols and Johnson 2002,Liliacidites,,North Dakota,"D8226-N, -O",Fort Union Fm.,,Cretaceous,-41,-34,x,,,52.5571,Liliacidites,complexus,TRUE,FALSE,FALSE,1,1
Liliacidites,complexus,(Stanley 1965) Leffingwell 1971,46.391667,-103.961111,Big Boundary,Nichols and Johnson 2002,Liliacidites,,North Dakota,D8226-P,Fort Union Fm.,,Cretaceous,-34,-29,x,,,52.5571,Liliacidites,complexus,TRUE,FALSE,FALSE,1,1
Liliacidites,complexus,(Stanley 1965) Leffingwell 1971,46.391667,-103.961111,Big Boundary,Nichols and Johnson 2002,Liliacidites,,North Dakota,D8226-T,Fort Union Fm.,,Cretaceous,-14,-10,x,,,52.5571,Liliacidites,complexus,TRUE,FALSE,FALSE,1,1
Liliacidites,complexus,(Stanley 1965) Leffingwell 1971,46.295,-103.879444,Bobcat Butte,Nichols and Johnson 2002,Liliacidites,,North Dakota,D6956-G,Fort Union Fm.,,Cretaceous,-45,-40,x,,only angiosperms,52.4455,Liliacidites,complexus,TRUE,FALSE,FALSE,1,1
Liliacidites,complexus,(Stanley 1965) Leffingwell 1971,46.295,-103.879444,Bobcat Butte,Nichols and Johnson 2002,Liliacidites,,North Dakota,D6956-H,Fort Union Fm.,,Cretaceous,-35,-30,x,,only angiosperms,52.4455,Liliacidites,complexus,TRUE,FALSE,FALSE,1,1
Liliacidites,complexus,(Stanley 1965) Leffingwell 1971,46.295,-103.879444,Bobcat Butte,Nichols and Johnson 2002,Liliacidites,,North Dakota,D7103-A,Hell Creek Fm.,,Cretaceous,-80,-78,x,,only angiosperms,52.4455,Liliacidites,complexus,TRUE,FALSE,FALSE,1,1
Liliacidites,complexus,(Stanley 1965) Leffingwell 1971,46.295,-103.879444,Bobcat Butte,Nichols and Johnson 2002,Liliacidites,,North Dakota,D7103-B,Fort Union Fm.,,Cretaceous,-49,-45,x,,only angiosperms,52.4455,Liliacidites,complexus,TRUE,FALSE,FALSE,1,1
Liliacidites,complexus,(Stanley 1965) Leffingwell 1971,46.295,-103.879444,Bobcat Butte,Nichols and Johnson 2002,Liliacidites,,North Dakota,D7103-E,Fort Union Fm.,,Cretaceous,-30,-27,x,,only angiosperms,52.4455,Liliacidites,complexus,TRUE,FALSE,FALSE,1,1
Liliacidites,complexus,(Stanley 1965) Leffingwell 1971,46.295,-103.879444,Bobcat Butte,Nichols and Johnson 2002,Liliacidites,,North Dakota,D7103-F,Fort Union Fm.,,Cretaceous,-27,-24,x,,only angiosperms,52.4455,Liliacidites,complexus,TRUE,FALSE,FALSE,1,1
Liliacidites,complexus,(Stanley 1965) Leffingwell 1971,46.295,-103.879444,Bobcat Butte,Nichols and Johnson 2002,Liliacidites,,North Dakota,D7103-H,Fort Union Fm.,,Cretaceous,-20,-17,x,,only angiosperms,52.4455,Liliacidites,complexus,TRUE,FALSE,FALSE,1,1
Liliacidites,complexus,(Stanley 1965) Leffingwell 1971,46.295,-103.879444,Bobcat Butte,Nichols and Johnson 2002,Liliacidites,,North Dakota,D7103-I,Fort Union Fm.,,Cretaceous,-17,-15,x,,only angiosperms,52.4455,Liliacidites,complexus,TRUE,FALSE,FALSE,1,1
Liliacidites,complexus,(Stanley 1965) Leffingwell 1971,46.295,-103.879444,Bobcat Butte,Nichols and Johnson 2002,Liliacidites,,North Dakota,D7103-J,Fort Union Fm.,,Cretaceous,-13,-10,x,,only angiosperms,52.4455,Liliacidites,complexus,TRUE,FALSE,FALSE,1,1
Liliacidites,complexus,(Stanley 1965) Leffingwell 1971,46.295,-103.879444,Bobcat Butte,Nichols and Johnson 2002,Liliacidites,,North Dakota,D7103-K,Fort Union Fm.,,Cretaceous,-10,-7,x,,only angiosperms,52.4455,Liliacidites,complexus,TRUE,FALSE,FALSE,1,1
